pair_id,persona_id,comparison_id,normal_judgment,swapped_judgment,is_consistent,consistency_type
940_4,940,4,y_higher_than_x,y_higher_than_x,False,inconsistent
940_40,940,40,x_higher_than_y,x_higher_than_y,False,inconsistent
940_41,940,41,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_42,940,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_43,940,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_44,940,44,y_higher_than_x,similar,False,inconsistent
940_45,940,45,y_higher_than_x,y_higher_than_x,False,inconsistent
940_46,940,46,y_higher_than_x,y_higher_than_x,False,inconsistent
940_47,940,47,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_48,940,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_49,940,49,x_higher_than_y,similar,False,inconsistent
940_5,940,5,similar,similar,True,both_similar
940_6,940,6,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_7,940,7,x_higher_than_y,similar,False,inconsistent
940_8,940,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_9,940,9,y_higher_than_x,y_higher_than_x,False,inconsistent
941_0,941,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_1,941,1,x_higher_than_y,similar,False,inconsistent
941_10,941,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_11,941,11,y_higher_than_x,similar,False,inconsistent
941_12,941,12,x_higher_than_y,similar,False,inconsistent
941_13,941,13,x_higher_than_y,x_higher_than_y,False,inconsistent
941_14,941,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_15,941,15,similar,x_higher_than_y,False,inconsistent
941_16,941,16,similar,similar,True,both_similar
941_17,941,17,y_higher_than_x,x_higher_than_y,True,properly_flipped
941_18,941,18,similar,similar,True,both_similar
941_19,941,19,y_higher_than_x,similar,False,inconsistent
941_2,941,2,x_higher_than_y,similar,False,inconsistent
941_20,941,20,similar,x_higher_than_y,False,inconsistent
941_21,941,21,x_higher_than_y,similar,False,inconsistent
941_22,941,22,similar,similar,True,both_similar
941_23,941,23,similar,y_higher_than_x,False,inconsistent
941_24,941,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_25,941,25,similar,similar,True,both_similar
941_26,941,26,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_27,941,27,x_higher_than_y,similar,False,inconsistent
941_28,941,28,similar,y_higher_than_x,False,inconsistent
941_29,941,29,similar,x_higher_than_y,False,inconsistent
941_3,941,3,similar,similar,True,both_similar
941_30,941,30,x_higher_than_y,similar,False,inconsistent
941_31,941,31,y_higher_than_x,x_higher_than_y,True,properly_flipped
941_32,941,32,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_33,941,33,y_higher_than_x,similar,False,inconsistent
941_34,941,34,x_higher_than_y,similar,False,inconsistent
941_35,941,35,y_higher_than_x,y_higher_than_x,False,inconsistent
941_36,941,36,similar,y_higher_than_x,False,inconsistent
941_37,941,37,y_higher_than_x,y_higher_than_x,False,inconsistent
941_38,941,38,similar,similar,True,both_similar
941_39,941,39,y_higher_than_x,y_higher_than_x,False,inconsistent
941_4,941,4,similar,x_higher_than_y,False,inconsistent
941_40,941,40,x_higher_than_y,x_higher_than_y,False,inconsistent
941_41,941,41,similar,x_higher_than_y,False,inconsistent
941_42,941,42,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_43,941,43,y_higher_than_x,x_higher_than_y,True,properly_flipped
941_44,941,44,similar,similar,True,both_similar
941_45,941,45,similar,x_higher_than_y,False,inconsistent
941_46,941,46,similar,x_higher_than_y,False,inconsistent
941_47,941,47,similar,similar,True,both_similar
941_48,941,48,x_higher_than_y,similar,False,inconsistent
941_49,941,49,y_higher_than_x,y_higher_than_x,False,inconsistent
941_5,941,5,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_6,941,6,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_7,941,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
941_8,941,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
941_9,941,9,x_higher_than_y,similar,False,inconsistent
942_0,942,0,x_higher_than_y,x_higher_than_y,False,inconsistent
942_1,942,1,y_higher_than_x,y_higher_than_x,False,inconsistent
942_10,942,10,y_higher_than_x,similar,False,inconsistent
942_11,942,11,similar,similar,True,both_similar
942_12,942,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_13,942,13,similar,x_higher_than_y,False,inconsistent
942_14,942,14,x_higher_than_y,similar,False,inconsistent
942_15,942,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_16,942,16,x_higher_than_y,similar,False,inconsistent
942_17,942,17,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_18,942,18,x_higher_than_y,similar,False,inconsistent
942_19,942,19,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_2,942,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_20,942,20,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_21,942,21,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_22,942,22,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_23,942,23,similar,x_higher_than_y,False,inconsistent
942_24,942,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_25,942,25,similar,similar,True,both_similar
942_26,942,26,similar,similar,True,both_similar
942_27,942,27,y_higher_than_x,y_higher_than_x,False,inconsistent
942_28,942,28,x_higher_than_y,similar,False,inconsistent
942_29,942,29,x_higher_than_y,x_higher_than_y,False,inconsistent
942_3,942,3,x_higher_than_y,similar,False,inconsistent
942_30,942,30,similar,similar,True,both_similar
942_31,942,31,similar,x_higher_than_y,False,inconsistent
942_32,942,32,similar,x_higher_than_y,False,inconsistent
942_33,942,33,similar,similar,True,both_similar
942_34,942,34,similar,x_higher_than_y,False,inconsistent
942_35,942,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_36,942,36,similar,x_higher_than_y,False,inconsistent
942_37,942,37,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_38,942,38,x_higher_than_y,similar,False,inconsistent
942_39,942,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_4,942,4,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_40,942,40,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_41,942,41,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_42,942,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
942_43,942,43,similar,similar,True,both_similar
942_44,942,44,similar,y_higher_than_x,False,inconsistent
942_45,942,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_46,942,46,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_47,942,47,x_higher_than_y,x_higher_than_y,False,inconsistent
942_48,942,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_49,942,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_5,942,5,x_higher_than_y,similar,False,inconsistent
942_6,942,6,similar,similar,True,both_similar
942_7,942,7,x_higher_than_y,similar,False,inconsistent
942_8,942,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
942_9,942,9,similar,y_higher_than_x,False,inconsistent
943_0,943,0,x_higher_than_y,similar,False,inconsistent
943_1,943,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_10,943,10,similar,x_higher_than_y,False,inconsistent
943_11,943,11,x_higher_than_y,x_higher_than_y,False,inconsistent
943_12,943,12,similar,similar,True,both_similar
943_13,943,13,similar,y_higher_than_x,False,inconsistent
943_14,943,14,similar,y_higher_than_x,False,inconsistent
943_15,943,15,similar,similar,True,both_similar
943_16,943,16,similar,similar,True,both_similar
943_17,943,17,x_higher_than_y,similar,False,inconsistent
943_18,943,18,similar,similar,True,both_similar
943_19,943,19,similar,x_higher_than_y,False,inconsistent
943_2,943,2,similar,similar,True,both_similar
943_20,943,20,x_higher_than_y,similar,False,inconsistent
943_21,943,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
943_22,943,22,similar,y_higher_than_x,False,inconsistent
943_23,943,23,x_higher_than_y,similar,False,inconsistent
943_24,943,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
943_25,943,25,y_higher_than_x,similar,False,inconsistent
943_26,943,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_27,943,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_28,943,28,similar,x_higher_than_y,False,inconsistent
943_29,943,29,y_higher_than_x,similar,False,inconsistent
943_3,943,3,similar,similar,True,both_similar
943_30,943,30,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_31,943,31,x_higher_than_y,x_higher_than_y,False,inconsistent
943_32,943,32,x_higher_than_y,similar,False,inconsistent
943_33,943,33,similar,similar,True,both_similar
943_34,943,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_35,943,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_36,943,36,similar,x_higher_than_y,False,inconsistent
943_37,943,37,similar,similar,True,both_similar
943_38,943,38,similar,similar,True,both_similar
943_39,943,39,similar,similar,True,both_similar
943_4,943,4,similar,y_higher_than_x,False,inconsistent
943_40,943,40,y_higher_than_x,x_higher_than_y,True,properly_flipped
943_41,943,41,y_higher_than_x,y_higher_than_x,False,inconsistent
943_42,943,42,similar,similar,True,both_similar
943_43,943,43,similar,similar,True,both_similar
943_44,943,44,y_higher_than_x,similar,False,inconsistent
943_45,943,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
943_46,943,46,similar,x_higher_than_y,False,inconsistent
943_47,943,47,similar,y_higher_than_x,False,inconsistent
943_48,943,48,similar,similar,True,both_similar
943_49,943,49,similar,x_higher_than_y,False,inconsistent
943_5,943,5,similar,similar,True,both_similar
943_6,943,6,similar,similar,True,both_similar
943_7,943,7,similar,similar,True,both_similar
943_8,943,8,similar,similar,True,both_similar
943_9,943,9,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_0,944,0,y_higher_than_x,similar,False,inconsistent
944_1,944,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_10,944,10,similar,similar,True,both_similar
944_11,944,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_12,944,12,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_13,944,13,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_14,944,14,x_higher_than_y,similar,False,inconsistent
944_15,944,15,x_higher_than_y,similar,False,inconsistent
944_16,944,16,similar,similar,True,both_similar
944_17,944,17,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_18,944,18,similar,x_higher_than_y,False,inconsistent
944_19,944,19,similar,x_higher_than_y,False,inconsistent
944_2,944,2,y_higher_than_x,y_higher_than_x,False,inconsistent
944_20,944,20,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_21,944,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_22,944,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_23,944,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_24,944,24,similar,similar,True,both_similar
944_25,944,25,x_higher_than_y,similar,False,inconsistent
944_26,944,26,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_27,944,27,y_higher_than_x,similar,False,inconsistent
944_28,944,28,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_29,944,29,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_3,944,3,x_higher_than_y,similar,False,inconsistent
944_30,944,30,similar,y_higher_than_x,False,inconsistent
944_31,944,31,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_32,944,32,x_higher_than_y,x_higher_than_y,False,inconsistent
944_33,944,33,x_higher_than_y,x_higher_than_y,False,inconsistent
944_34,944,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_35,944,35,x_higher_than_y,x_higher_than_y,False,inconsistent
944_36,944,36,y_higher_than_x,similar,False,inconsistent
944_37,944,37,similar,y_higher_than_x,False,inconsistent
944_38,944,38,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_39,944,39,similar,similar,True,both_similar
944_4,944,4,x_higher_than_y,similar,False,inconsistent
944_40,944,40,y_higher_than_x,x_higher_than_y,True,properly_flipped
944_41,944,41,y_higher_than_x,similar,False,inconsistent
944_42,944,42,similar,x_higher_than_y,False,inconsistent
944_43,944,43,x_higher_than_y,similar,False,inconsistent
944_44,944,44,similar,similar,True,both_similar
944_45,944,45,similar,similar,True,both_similar
944_46,944,46,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_47,944,47,y_higher_than_x,similar,False,inconsistent
944_48,944,48,similar,similar,True,both_similar
944_49,944,49,similar,x_higher_than_y,False,inconsistent
944_5,944,5,similar,y_higher_than_x,False,inconsistent
944_6,944,6,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_7,944,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
944_8,944,8,x_higher_than_y,x_higher_than_y,False,inconsistent
944_9,944,9,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_0,945,0,y_higher_than_x,similar,False,inconsistent
945_1,945,1,similar,y_higher_than_x,False,inconsistent
945_10,945,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_11,945,11,similar,x_higher_than_y,False,inconsistent
945_12,945,12,similar,y_higher_than_x,False,inconsistent
945_13,945,13,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_14,945,14,similar,similar,True,both_similar
945_15,945,15,y_higher_than_x,y_higher_than_x,False,inconsistent
945_16,945,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_17,945,17,similar,x_higher_than_y,False,inconsistent
945_18,945,18,y_higher_than_x,y_higher_than_x,False,inconsistent
945_19,945,19,x_higher_than_y,similar,False,inconsistent
945_2,945,2,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_20,945,20,similar,similar,True,both_similar
945_21,945,21,x_higher_than_y,x_higher_than_y,False,inconsistent
945_22,945,22,similar,similar,True,both_similar
945_23,945,23,similar,x_higher_than_y,False,inconsistent
945_24,945,24,x_higher_than_y,similar,False,inconsistent
945_25,945,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_26,945,26,similar,y_higher_than_x,False,inconsistent
945_27,945,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_28,945,28,similar,y_higher_than_x,False,inconsistent
945_29,945,29,similar,x_higher_than_y,False,inconsistent
945_3,945,3,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_30,945,30,similar,x_higher_than_y,False,inconsistent
945_31,945,31,y_higher_than_x,y_higher_than_x,False,inconsistent
945_32,945,32,similar,x_higher_than_y,False,inconsistent
945_33,945,33,similar,x_higher_than_y,False,inconsistent
945_34,945,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_35,945,35,similar,x_higher_than_y,False,inconsistent
945_36,945,36,similar,similar,True,both_similar
945_37,945,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_38,945,38,similar,similar,True,both_similar
945_39,945,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_4,945,4,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_40,945,40,similar,x_higher_than_y,False,inconsistent
945_41,945,41,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_42,945,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
945_43,945,43,x_higher_than_y,x_higher_than_y,False,inconsistent
945_44,945,44,similar,similar,True,both_similar
945_45,945,45,similar,x_higher_than_y,False,inconsistent
945_46,945,46,y_higher_than_x,similar,False,inconsistent
945_47,945,47,x_higher_than_y,similar,False,inconsistent
945_48,945,48,similar,y_higher_than_x,False,inconsistent
945_49,945,49,similar,y_higher_than_x,False,inconsistent
945_5,945,5,similar,similar,True,both_similar
945_6,945,6,similar,similar,True,both_similar
945_7,945,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
945_8,945,8,x_higher_than_y,x_higher_than_y,False,inconsistent
945_9,945,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
946_0,946,0,y_higher_than_x,x_higher_than_y,True,properly_flipped
946_1,946,1,x_higher_than_y,y_higher_than_x,True,properly_flipped
946_10,946,10,similar,similar,True,both_similar
946_11,946,11,similar,x_higher_than_y,False,inconsistent
946_12,946,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
946_13,946,13,x_higher_than_y,similar,False,inconsistent
946_14,946,14,x_higher_than_y,x_higher_than_y,False,inconsistent
946_15,946,15,similar,similar,True,both_similar
946_16,946,16,similar,similar,True,both_similar
946_17,946,17,x_higher_than_y,x_higher_than_y,False,inconsistent
946_18,946,18,similar,y_higher_than_x,False,inconsistent
946_19,946,19,y_higher_than_x,x_higher_than_y,True,properly_flipped
946_2,946,2,similar,similar,True,both_similar
946_20,946,20,similar,similar,True,both_similar
946_21,946,21,y_higher_than_x,x_higher_than_y,True,properly_flipped
946_22,946,22,similar,x_higher_than_y,False,inconsistent
946_23,946,23,x_higher_than_y,similar,False,inconsistent
946_24,946,24,x_higher_than_y,x_higher_than_y,False,inconsistent
946_25,946,25,similar,x_higher_than_y,False,inconsistent
946_26,946,26,x_higher_than_y,x_higher_than_y,False,inconsistent
946_27,946,27,similar,similar,True,both_similar
946_28,946,28,x_higher_than_y,x_higher_than_y,False,inconsistent
946_29,946,29,similar,y_higher_than_x,False,inconsistent
946_3,946,3,x_higher_than_y,similar,False,inconsistent
946_30,946,30,similar,similar,True,both_similar
